CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600329,Ramirez,612.0,Spain,Female,41,1.0,73351.63,2,0,0,127249.58,1
15600330,Ramirez,522.0,France,Female,44,0.0,81688.54,2,0,0,44715.39,1
15600331,Jackson,686.0,France,Female,53,7.0,106660.61,1,1,0,39080.96,1
15600332,Thomas,721.0,France,Male,61,3.0,0.0,1,1,1,135042.79,0
15600333,Adams,597.0,Spain,Male,47,2.0,68459.82,2,1,1,112892.82,0
15600334,White,608.0,France,Male,61,4.0,86693.12,2,1,1,68300.64,0
15600335,Green,702.0,Germany,Female,79,5.0,68460.78,1,1,0,53932.41,1
15600336,Carter,581.0,Spain,Female,50,4.0,0.0,2,0,1,178277.01,0
15600337,Thomas,575.0,France,Male,48,9.0,54574.31,2,1,0,120972.68,0
15600338,Hernandez,765.0,France,Female,42,7.0,0.0,1,1,0,196020.16,0
15600339,Mitchell,735.0,France,Male,53,4.0,165484.28,2,1,0,100102.27,0
15600340,Young,708.0,Germany,Male,76,2.0,0.0,2,0,1,105174.51,0
15600341,Anderson,739.0,Spain,Female,53,1.0,58192.14,2,1,0,132738.63,0
15600342,Young,460.0,France,Male,62,7.0,179288.05,1,0,1,150988.09,0
15600343,Sanchez,780.0,Spain,Male,54,8.0,0.0,1,1,0,188916.58,0
15600344,Rivera,688.0,France,Male,52,7.0,0.0,1,1,0,1489.14,0
15600345,Gonzalez,,Spain,Male,92,8.0,86390.29,2,1,1,41524.26,0
15600346,Roberts,687.0,France,Male,58,7.0,100685.44,1,1,0,75948.55,0
15600347,Campbell,655.0,France,Female,66,6.0,0.0,2,1,1,120965.94,0
15600348,Martinez,624.0,France,Female,60,10.0,0.0,2,1,0,3239.3,0
15600349,Rodriguez,685.0,Spain,Female,53,5.0,166377.69,1,0,0,173018.84,1
15600350,Clark,620.0,Spain,Female,33,9.0,82389.03,2,1,1,134232.35,0
15600351,Williams,733.0,France,Female,47,8.0,136529.85,1,1,0,131091.16,0
15600352,Anderson,498.0,France,Male,75,4.0,91241.68,2,1,1,149863.77,0
15600353,Perez,598.0,Spain,Female,36,3.0,84787.65,1,1,1,68587.44,0
15600354,Carter,846.0,France,Female,45,1.0,118276.13,1,1,0,143811.35,1
15600355,Roberts,590.0,Spain,Male,45,3.0,84695.68,1,1,1,48487.89,0
15600356,Davis,627.0,France,Male,68,5.0,0.0,2,1,0,46765.35,0
15600357,Hall,565.0,France,Female,76,6.0,63492.18,1,1,0,172611.15,1
15600358,Jones,682.0,Spain,Female,39,,115909.49,2,1,0,39984.76,0
15600359,Nguyen,579.0,France,Female,51,1.0,33049.75,1,1,0,170045.04,0
15600360,Nelson,632.0,Spain,Male,67,1.0,0.0,1,1,0,98154.38,0
15600361,Hall,731.0,France,Female,46,6.0,46771.33,2,1,1,15199.87,0
15600362,Lopez,583.0,France,Male,61,0.0,96636.85,1,1,1,29338.26,0
15600363,Hall,726.0,Spain,Female,51,9.0,0.0,1,1,0,59417.62,1
15600364,Garcia,729.0,France,Female,88,2.0,60004.07,2,0,1,126253.1,0
15600365,Sanchez,751.0,Spain,Female,47,5.0,113074.65,2,1,1,106284.32,0
15600366,White,663.0,Germany,Female,64,0.0,148136.39,1,0,0,198139.0,0
15600367,Thomas,850.0,Germany,Male,48,0.0,0.0,1,1,1,197794.5,0
15600368,Johnson,751.0,France,Female,55,9.0,0.0,2,1,0,60782.52,0
15600369,Hill,681.0,France,Female,40,7.0,105743.2,2,1,0,75981.99,0
15600370,Taylor,566.0,France,Male,62,10.0,156762.73,1,1,1,3159.3,0
15600371,King,641.0,Germany,Male,70,9.0,249467.34,1,1,0,108969.19,0
15600372,Lee,787.0,France,Female,39,10.0,64010.41,1,1,0,30365.83,0
15600373,Jackson,814.0,France,Male,45,2.0,0.0,1,0,1,80353.23,1
15600374,Hall,792.0,Spain,Male,68,8.0,0.0,1,0,0,57298.77,1
15600375,Jones,725.0,France,Female,49,6.0,53742.22,1,1,0,119807.18,0
15600376,Torres,529.0,Spain,Male,52,2.0,80399.94,2,1,0,48213.68,0
15600377,Nguyen,697.0,France,Male,41,2.0,80512.56,1,1,1,87262.33,0
15600378,Jackson,531.0,Spain,Female,71,4.0,0.0,1,0,1,97037.14,1
15600379,Wilson,507.0,Spain,Male,40,9.0,0.0,2,1,0,92001.96,0
15600380,Smith,673.0,France,Female,52,5.0,0.0,2,1,1,90607.7,0
15600381,Campbell,700.0,Spain,Male,47,2.0,154318.79,2,1,0,70759.0,0
15600382,Mitchell,737.0,Spain,Female,65,6.0,0.0,2,1,0,65972.7,0
15600383,Gonzalez,698.0,France,Male,92,6.0,89945.16,2,0,1,60626.85,0
15600384,Johnson,701.0,Germany,Female,37,6.0,0.0,1,1,0,120313.6,1
15600385,Miller,555.0,Germany,Female,46,6.0,0.0,2,1,0,90081.06,0
15600386,Brown,640.0,Germany,Female,49,4.0,0.0,1,1,1,113721.91,1
15600387,Adams,505.0,Spain,Male,40,4.0,68450.21,2,1,1,165464.84,0
15600388,Hall,458.0,France,Male,53,4.0,0.0,1,0,0,71754.46,1
15600389,Davis,721.0,France,Male,66,9.0,48705.46,1,0,1,12261.92,0
15600390,Nguyen,578.0,France,Male,57,4.0,121502.45,1,1,1,146257.17,0
15600391,Rodriguez,734.0,France,Male,62,9.0,125171.14,2,1,1,71397.23,1
15600392,Jackson,756.0,France,Female,45,3.0,103405.06,2,0,1,84501.02,1
15600393,Robinson,591.0,France,Male,62,3.0,80104.13,2,1,0,8807.59,0
15600394,Scott,707.0,France,Male,56,3.0,0.0,2,0,0,7009.65,0
15600395,Baker,587.0,Germany,Male,41,3.0,48166.62,1,1,1,43032.67,0
15600396,Williams,473.0,France,Female,54,3.0,66625.59,2,0,1,64623.27,0
15600397,Martinez,662.0,Spain,Female,47,7.0,64253.73,2,1,0,142027.73,0
15600398,Anderson,605.0,Germany,Male,92,10.0,47266.31,1,1,0,17856.63,1
15600399,Thomas,608.0,Spain,Male,67,3.0,0.0,1,0,0,74458.15,0
15600400,Roberts,840.0,France,Male,56,3.0,64055.53,1,1,0,122093.56,0
15600401,Hill,504.0,Spain,Female,74,3.0,0.0,1,0,0,170245.91,0
15600402,Taylor,687.0,Germany,Female,63,2.0,45905.28,1,1,1,71255.68,1
15600403,Carter,554.0,Germany,Male,41,0.0,116355.91,2,1,1,43641.7,0
15600404,Harris,737.0,France,Male,80,0.0,108355.49,1,1,1,199603.88,0
15600405,Sanchez,679.0,France,Female,39,1.0,70896.2,1,0,1,147866.18,0
15600406,Perez,686.0,Spain,Female,77,1.0,165715.23,2,0,1,72353.5,0
15600407,Davis,559.0,France,Male,57,7.0,0.0,1,1,0,110399.88,1
15600408,Campbell,577.0,Germany,Male,53,1.0,0.0,1,1,1,163359.38,0
15600409,Smith,739.0,Spain,Male,45,3.0,44227.79,1,1,0,67444.15,0
15600410,Rodriguez,820.0,Germany,Female,57,5.0,0.0,1,1,1,55022.28,0
15600411,Lopez,696.0,Germany,Male,62,0.0,66642.64,1,0,1,4674.92,0
15600412,Wilson,564.0,Spain,Female,60,5.0,126995.42,2,1,1,56366.22,0
15600413,Miller,683.0,Germany,Female,57,10.0,137813.21,2,0,0,169844.95,0
15600414,Smith,850.0,Spain,Female,52,0.0,0.0,2,0,1,179443.57,0
15600415,King,660.0,France,Female,63,3.0,96437.37,1,1,1,59392.11,0
15600416,Carter,790.0,Germany,Male,49,0.0,131339.85,1,1,1,195318.95,0
15600417,Miller,579.0,Spain,Female,53,2.0,0.0,2,0,0,198786.15,0
15600418,Anderson,646.0,Germany,Female,59,9.0,0.0,1,1,0,62238.84,0
15600419,Sanchez,709.0,France,Female,54,5.0,122995.03,1,1,0,4629.8,0
15600420,Campbell,688.0,France,Male,39,3.0,108141.07,1,1,0,146839.1,0
15600421,Wright,576.0,Germany,Male,57,9.0,101822.15,1,1,1,14140.82,1
15600422,Hill,572.0,France,Female,57,10.0,137561.41,2,1,1,10203.95,0
15600423,Robinson,745.0,Spain,Male,56,9.0,142748.97,1,0,1,126557.2,0
15600424,Lee,764.0,Spain,Female,52,5.0,118127.45,1,1,0,178640.65,0
15600425,Martinez,795.0,France,Male,50,3.0,52736.68,2,1,0,8767.06,0
15600426,Baker,823.0,France,Male,54,5.0,0.0,2,1,1,144548.67,0
15600427,Green,663.0,Germany,Female,45,8.0,0.0,1,0,0,149183.19,1
15600428,Johnson,620.0,France,Female,75,4.0,91985.88,1,1,0,45874.25,0
15600429,Scott,780.0,Spain,Female,60,5.0,95144.6,2,0,0,36203.43,1
15600430,Jones,718.0,Spain,Male,58,8.0,191168.12,1,1,1,195827.81,0
15600431,Torres,556.0,Spain,Male,33,6.0,0.0,1,1,1,37245.1,0
15600432,Adams,551.0,France,Male,70,8.0,0.0,1,1,1,61847.62,0
15600433,Miller,697.0,France,Female,44,4.0,64133.91,2,0,0,45563.15,0
15600434,Perez,633.0,Germany,Male,48,8.0,0.0,2,0,1,56058.72,0
15600435,Miller,647.0,France,Male,47,1.0,109984.76,1,1,0,95004.82,0
15600436,Lewis,753.0,France,Male,59,7.0,81078.13,2,0,0,57013.47,0
15600437,Campbell,723.0,Germany,Female,44,9.0,26078.37,1,1,1,43335.04,1
15600438,Jones,778.0,France,Female,65,4.0,0.0,1,0,0,175097.64,0
15600439,Martin,465.0,France,Male,58,5.0,130784.01,1,1,1,79296.49,0
15600440,Carter,674.0,Germany,Female,47,6.0,49935.7,2,1,1,81266.36,0
15600441,Thomas,717.0,France,Male,40,4.0,115912.54,1,1,0,63256.91,0
15600442,Miller,503.0,France,Male,58,5.0,0.0,2,1,0,5339.73,0
15600443,Harris,587.0,France,Male,37,7.0,0.0,2,1,0,82287.0,0
15600444,Sanchez,569.0,Germany,Female,46,8.0,0.0,1,1,1,120481.53,0
15600445,King,652.0,Germany,Male,52,4.0,86182.33,1,1,0,34061.46,1
15600446,Thomas,806.0,Germany,Male,52,9.0,0.0,2,1,0,197638.85,0
15600447,Mitchell,844.0,Germany,Female,47,9.0,53246.55,1,0,0,196380.54,0
15600448,Clark,572.0,France,Female,64,7.0,0.0,1,1,1,154633.54,0
15600449,Anderson,701.0,Spain,Female,45,1.0,52236.39,1,1,0,125623.8,0
15600450,Carter,704.0,France,Female,47,4.0,0.0,2,1,1,34460.58,0
15600451,Campbell,687.0,Germany,Female,55,0.0,95194.92,2,1,0,105933.37,1
15600452,Harris,688.0,Germany,Male,55,10.0,0.0,2,0,1,97539.22,0
15600453,Johnson,679.0,France,Female,41,6.0,226521.15,2,1,1,39870.77,0
15600454,Robinson,812.0,Germany,Male,55,3.0,57261.68,1,1,1,153243.05,0
15600455,Ramirez,756.0,Spain,Male,48,2.0,0.0,1,0,0,44872.26,1
15600456,Davis,548.0,France,Female,47,7.0,187086.42,1,1,0,22081.8,0
15600457,Young,726.0,Spain,Male,58,1.0,0.0,1,1,0,179141.15,0
15600458,Nelson,736.0,Germany,Male,43,4.0,63585.57,1,1,0,172130.4,0
15600459,Garcia,680.0,France,Male,51,0.0,104247.06,2,1,0,136198.67,0
15600460,Torres,759.0,France,Female,53,8.0,164370.77,2,1,1,28865.35,0
15600461,Davis,668.0,Germany,Female,58,8.0,0.0,2,1,0,5793.12,0
15600462,Nguyen,669.0,France,Male,46,8.0,0.0,1,1,0,27659.2,0
15600463,Lee,662.0,France,Male,60,10.0,111412.35,2,1,0,136658.92,0
15600464,Smith,456.0,Spain,Female,64,5.0,0.0,1,1,1,24251.81,0
15600465,Carter,642.0,Spain,Female,64,6.0,108311.39,2,1,1,93808.93,0
15600466,Rodriguez,586.0,France,Male,41,9.0,95653.17,2,0,0,56976.97,0
15600467,Robinson,536.0,France,Male,64,8.0,0.0,1,1,0,11455.13,0
15600468,Martinez,788.0,Germany,Female,64,5.0,0.0,1,1,1,146753.59,0
15600469,Campbell,698.0,France,Male,79,9.0,0.0,2,1,1,183060.13,0
15600470,Torres,647.0,Spain,Female,42,8.0,92153.28,2,1,0,71552.48,0
15600471,Green,596.0,Germany,Male,73,8.0,70568.58,1,1,0,129653.04,1
15600472,Perez,678.0,France,Female,37,5.0,67833.59,2,1,1,12265.17,0
15600473,White,745.0,Germany,Female,65,3.0,223476.05,2,0,1,34369.78,1
15600474,Young,571.0,Germany,Female,68,8.0,200242.86,1,1,1,3489.2,0
15600475,Flores,650.0,Germany,Female,64,0.0,28462.31,1,0,1,177172.76,0
15600476,Nelson,733.0,France,Male,39,9.0,90947.65,1,1,1,19396.79,0
15600477,Smith,464.0,France,Male,72,6.0,0.0,1,1,0,140795.56,0
15600478,King,644.0,Spain,Male,92,9.0,0.0,1,1,0,15370.39,1
15600479,Garcia,609.0,Germany,Female,43,10.0,98730.79,1,1,1,157773.22,0
15600480,Anderson,637.0,Germany,Female,50,8.0,172699.1,1,1,1,198232.14,0
15600481,Adams,602.0,France,Male,46,9.0,60619.75,1,0,1,141947.01,0
15600482,Gonzalez,663.0,Spain,Female,62,7.0,0.0,2,0,1,20729.31,0
15600483,Flores,835.0,France,Male,49,0.0,80939.23,1,1,1,90124.15,0
15600484,White,619.0,Spain,Male,62,4.0,0.0,1,1,1,68671.54,0
15600485,Lopez,678.0,Germany,Male,52,9.0,0.0,1,1,1,100288.96,0
15600486,Taylor,841.0,Germany,Female,55,2.0,152380.15,2,1,1,14264.0,0
15600487,Clark,597.0,France,Male,54,0.0,110228.17,2,0,1,183764.15,0
15600488,Hill,824.0,Germany,Male,37,4.0,78165.31,2,0,1,48503.2,0
15600489,Walker,651.0,France,Female,55,5.0,91515.53,2,1,0,140371.84,1
15600490,Campbell,821.0,France,Male,39,5.0,43820.59,1,1,0,95290.46,0
15600491,Baker,722.0,Spain,Male,40,9.0,0.0,2,1,0,173224.88,0
15600492,Nguyen,679.0,Spain,Male,72,1.0,0.0,2,0,1,143669.71,0
15600493,Walker,644.0,Germany,Male,61,4.0,0.0,1,1,0,198431.42,0
15600494,Anderson,590.0,Spain,Male,60,6.0,170287.52,2,1,0,169307.36,1
15600495,Lee,657.0,France,Male,55,7.0,77814.4,1,1,1,53393.62,0
15600496,Garcia,736.0,France,Female,88,9.0,94886.24,1,0,1,756.4,0
15600497,Jackson,649.0,Spain,Female,55,2.0,129801.27,3,1,0,87911.05,0
15600498,Campbell,620.0,Spain,Female,53,9.0,0.0,2,0,1,66836.02,0
15600499,Perez,626.0,Spain,Male,52,10.0,0.0,1,1,0,13160.61,0
15600500,Garcia,745.0,France,Male,69,10.0,92225.31,1,1,1,123578.81,0
15600501,Allen,768.0,France,Male,54,0.0,0.0,2,1,1,198011.18,0
15600502,Carter,586.0,Germany,Male,58,4.0,0.0,2,1,1,72695.07,0
15600503,Baker,586.0,France,Female,70,6.0,97433.46,2,1,1,30775.88,0
15600504,Wilson,686.0,Spain,Male,60,3.0,64308.26,2,1,1,95490.25,0
15600505,Thompson,797.0,France,Female,74,0.0,95536.39,2,1,0,122480.42,0
15600506,Clark,760.0,France,Female,66,2.0,0.0,2,0,0,188172.56,1
15600507,Gonzalez,530.0,France,Male,46,0.0,89444.78,4,0,1,18775.6,0
15600508,Wilson,625.0,France,Female,42,8.0,94210.01,1,0,0,16081.82,1
15600509,Lopez,561.0,Spain,Male,76,2.0,57455.25,1,0,1,163755.63,0
15600510,Roberts,624.0,France,Female,65,7.0,0.0,2,0,1,173465.86,0
15600511,Nguyen,804.0,France,Female,62,0.0,70894.52,2,1,0,132430.59,1
15600512,Nelson,513.0,Germany,Male,58,8.0,71501.67,2,0,0,161662.95,1
15600513,Green,495.0,France,Male,54,2.0,125610.13,1,1,0,6106.13,0
15600514,Mitchell,570.0,Spain,Male,46,2.0,109980.41,1,1,1,184334.37,0
15600515,Garcia,678.0,France,Female,46,1.0,137666.4,2,1,1,132209.69,0
15600516,Hall,710.0,France,Male,42,0.0,227572.85,2,0,1,183677.14,0
15600517,Brown,692.0,France,Female,39,10.0,0.0,1,1,0,95133.07,0
15600518,White,763.0,Germany,Male,44,10.0,44744.63,1,1,0,166672.57,0
15600519,Robinson,481.0,France,Female,50,0.0,0.0,1,0,0,181742.36,0
15600520,Moore,764.0,Spain,Male,76,2.0,163396.82,1,1,1,29110.89,0
15600521,Davis,620.0,Germany,Female,39,6.0,74779.32,2,1,0,526.65,1
15600522,Martinez,720.0,France,Female,55,6.0,72575.99,1,0,0,67964.17,0
15600523,Adams,523.0,Spain,Male,78,7.0,103814.23,3,1,1,54672.58,0
15600524,Thomas,650.0,France,Male,69,9.0,0.0,1,0,1,6115.67,0
15600525,Thomas,673.0,France,Female,54,9.0,0.0,1,1,1,193974.73,0
15600526,Campbell,761.0,Germany,Female,47,3.0,83065.99,1,0,0,144206.53,1
15600527,Davis,498.0,France,Female,36,4.0,0.0,1,1,1,37492.67,0
15600528,Rivera,653.0,Germany,Male,56,3.0,0.0,2,1,0,196182.02,0
15600529,Campbell,546.0,Spain,Female,63,1.0,66455.35,2,1,0,43766.74,0
15600530,Robinson,699.0,France,Female,47,6.0,61336.75,3,0,1,165047.48,0
15600531,Rodriguez,725.0,France,Female,70,1.0,62683.76,1,1,1,59441.22,0
15600532,Davis,774.0,Spain,Male,53,1.0,123692.71,1,1,0,90600.98,0
15600533,Anderson,599.0,France,Male,58,1.0,48787.62,2,1,0,85088.26,0
15600534,Lewis,739.0,France,Female,54,8.0,0.0,2,1,0,92681.37,0
15600535,Davis,781.0,France,Female,70,5.0,0.0,2,0,0,106889.24,1
15600536,Thompson,492.0,France,Female,70,3.0,33641.92,1,1,1,5137.69,0
15600537,Garcia,709.0,Germany,Female,61,6.0,46043.38,1,1,1,191719.98,0
15600538,Ramirez,742.0,France,Male,51,7.0,87256.84,1,1,1,112180.84,0
15600539,Johnson,625.0,France,Female,54,8.0,107326.59,1,0,0,97614.36,0
15600540,Scott,534.0,Germany,Female,89,5.0,0.0,1,0,1,40273.92,0
15600541,Williams,741.0,Spain,Female,79,8.0,108665.73,1,1,0,54610.23,0
15600542,Martinez,535.0,Germany,Female,55,3.0,0.0,1,0,0,192921.68,0
15600543,Rodriguez,633.0,Germany,Male,42,9.0,176531.11,2,0,1,13849.19,0
15600544,Adams,646.0,France,Male,67,2.0,134583.79,2,1,0,154716.2,0
15600545,Williams,719.0,France,Female,49,1.0,61918.9,1,1,1,195270.78,1
15600546,Perez,590.0,Spain,Female,75,8.0,82059.41,2,1,1,115302.07,0
15600547,Robinson,584.0,France,Male,47,8.0,36902.52,1,1,1,123657.73,0
15600548,Sanchez,659.0,Spain,Female,49,9.0,135718.75,2,1,0,111666.43,0
15600549,Wright,747.0,France,Male,42,0.0,0.0,1,0,1,91076.67,0
15600550,Green,850.0,Germany,Male,83,9.0,70095.69,1,0,0,78754.31,0
15600551,Martin,505.0,Spain,Female,44,9.0,78287.78,2,1,0,68228.85,0
15600552,Adams,680.0,Spain,Female,65,6.0,48079.01,2,1,1,1290.42,0
15600553,Thomas,546.0,France,Female,52,5.0,0.0,1,1,0,22576.41,0
15600554,Roberts,748.0,Germany,Female,49,1.0,0.0,2,1,1,157208.96,0
15600555,Sanchez,560.0,Spain,Male,48,7.0,71388.6,2,1,1,156878.97,0
15600556,Torres,585.0,Germany,Male,74,8.0,0.0,1,1,1,43637.33,0
15600557,Baker,593.0,Germany,Female,92,6.0,124710.45,1,0,0,133779.18,1
15600558,Flores,643.0,France,Male,72,2.0,0.0,1,1,0,160548.66,0
15600559,Nelson,681.0,France,Female,37,6.0,0.0,2,1,1,59054.16,0
15600560,Clark,696.0,France,Male,66,1.0,72844.57,1,1,1,169882.92,0
15600561,Williams,649.0,Spain,Male,52,5.0,74475.53,1,1,1,40577.49,0
15600562,Harris,522.0,Spain,Male,53,9.0,173451.71,2,0,0,102791.05,0
15600563,Martinez,720.0,France,Female,44,10.0,0.0,2,1,1,36384.91,0
15600564,Hall,645.0,Germany,Female,57,7.0,0.0,1,0,1,15527.16,0
15600565,Lopez,762.0,France,Male,54,3.0,66524.57,2,1,0,4023.23,0
15600566,Lopez,582.0,Germany,Male,61,3.0,0.0,1,1,0,47843.12,1
15600567,Gonzalez,496.0,France,Male,52,8.0,0.0,1,0,1,99598.83,0
15600568,Allen,647.0,France,Female,67,0.0,200982.89,1,1,1,156836.51,0
15600569,Lewis,774.0,France,Male,55,3.0,0.0,1,1,0,27332.33,0
15600570,Mitchell,665.0,Spain,Female,55,6.0,85311.56,2,1,0,148414.93,0
15600571,Lee,631.0,Germany,Female,54,0.0,60910.63,2,0,1,22463.84,0
15600572,Anderson,566.0,France,Male,65,8.0,0.0,2,1,0,61265.25,0
15600573,Williams,819.0,Spain,Female,50,4.0,78155.93,2,0,0,116886.73,0
15600574,Smith,551.0,Spain,Female,61,9.0,47135.15,1,1,1,66521.01,0
15600575,Jackson,580.0,France,Male,56,1.0,0.0,2,1,1,71477.08,0
15600576,Campbell,705.0,Spain,Male,75,0.0,51221.96,2,1,0,187077.15,0
15600577,Clark,472.0,France,Male,50,4.0,120193.76,2,1,1,87228.35,0
15600578,Hall,772.0,Germany,Female,68,10.0,0.0,2,0,1,103424.15,0
15600579,Garcia,710.0,Spain,Female,58,0.0,77841.2,1,1,0,144083.21,1
15600580,Jones,736.0,France,Female,73,1.0,25964.86,2,0,1,51480.77,1
15600581,Adams,704.0,Germany,Female,55,8.0,0.0,1,1,0,199528.26,0
15600582,Garcia,635.0,France,Female,49,1.0,52543.68,1,0,0,7316.77,0
15600583,Williams,548.0,Germany,Male,49,6.0,0.0,2,0,0,2349.35,0
15600584,Lee,637.0,Spain,Male,57,0.0,0.0,1,1,1,48071.76,0
15600585,Campbell,556.0,France,Female,54,0.0,83646.65,2,1,1,148125.02,1
15600586,Wright,697.0,Spain,Female,50,4.0,0.0,1,1,0,135004.42,0
15600587,Jones,727.0,France,Male,57,7.0,0.0,2,1,0,39515.24,0
15600588,Adams,792.0,Germany,Male,33,6.0,0.0,2,1,1,99266.84,0
15600589,Nelson,686.0,Germany,Male,52,10.0,127233.76,1,0,0,63780.92,0
15600590,Green,739.0,Spain,Male,55,0.0,0.0,1,0,0,77759.84,0
15600591,Rivera,621.0,Spain,Female,38,0.0,89188.05,1,1,1,107893.27,0
15600592,Lopez,604.0,Spain,Female,43,8.0,260000.0,1,1,1,130438.24,0
15600593,Carter,695.0,France,Female,44,3.0,92007.9,1,1,1,77819.39,0
15600594,Taylor,613.0,France,Male,54,2.0,167762.33,1,0,1,159249.32,0
15600595,Green,676.0,Germany,Female,51,9.0,119652.83,1,1,1,13863.6,0
15600596,Lewis,548.0,France,Male,52,3.0,0.0,2,1,1,143354.5,0
15600597,Hill,565.0,France,Male,39,0.0,81692.17,2,1,0,116496.32,0
15600598,Young,711.0,France,Female,69,0.0,0.0,2,0,0,141008.38,0
15600599,Allen,735.0,Germany,Female,74,10.0,145720.46,1,1,1,175162.47,1
15600600,Walker,555.0,Germany,Female,40,1.0,114754.69,3,1,1,129980.4,0
15600601,Hill,714.0,France,Male,51,10.0,0.0,2,0,1,60296.9,0
15600602,Torres,599.0,France,Male,51,2.0,83491.9,2,1,1,51289.19,0
15600603,Miller,652.0,Germany,Female,60,4.0,66725.21,1,1,0,64883.52,0
15600604,Adams,786.0,France,Female,49,0.0,161970.73,1,1,0,24162.42,0
15600605,Clark,728.0,Germany,Male,67,5.0,103468.57,1,1,0,167551.66,0
15600606,Taylor,726.0,Germany,Male,43,10.0,39224.33,1,1,1,30346.54,0
15600607,Sanchez,833.0,Germany,Male,63,10.0,87197.32,1,1,1,27196.61,0
15600608,Carter,582.0,France,Male,59,4.0,77902.47,1,1,0,21642.59,1
15600609,Nelson,555.0,Spain,Male,41,0.0,0.0,1,1,0,90880.15,0
15600610,Adams,581.0,Germany,Female,50,7.0,63791.59,2,1,0,181692.91,1
15600611,White,626.0,France,Male,42,3.0,260000.0,1,1,0,13396.93,0
15600612,Flores,424.0,Germany,Female,84,9.0,30884.17,2,0,1,198684.28,1
15600613,Martin,630.0,France,Female,52,0.0,53136.35,1,1,0,176382.83,0
15600614,Wright,598.0,Germany,Male,49,1.0,29884.57,3,0,1,99464.25,0
15600615,Young,725.0,Spain,Male,37,8.0,43812.78,1,1,0,138524.65,0
15600616,Gonzalez,684.0,France,Female,58,7.0,39055.44,2,1,0,25996.43,0
15600617,Wilson,592.0,France,Female,50,7.0,52417.01,1,1,1,143861.44,0
15600618,Brown,707.0,France,Female,63,6.0,193336.49,1,1,1,168393.37,0
15600619,Miller,719.0,France,Male,77,9.0,134279.54,1,1,1,4144.53,0
15600620,Perez,576.0,Germany,Female,65,7.0,79492.69,2,1,1,129749.89,0
15600621,White,603.0,France,Female,44,2.0,189704.81,2,1,1,18713.86,1
15600622,Rodriguez,436.0,Germany,Male,49,8.0,72097.21,1,0,1,24553.76,0
15600623,Lee,545.0,France,Male,41,5.0,0.0,1,1,1,38202.5,1
15600624,Walker,579.0,Spain,Female,47,1.0,0.0,2,1,0,26602.26,0
15600625,Lopez,657.0,Germany,Male,68,7.0,43800.76,2,1,0,163486.26,1
15600626,Taylor,559.0,Spain,Male,47,7.0,38225.26,1,1,1,4849.1,0
15600627,Jackson,601.0,Germany,Female,63,3.0,120198.72,1,1,1,8988.12,1
15600628,Sanchez,532.0,Germany,Male,48,2.0,103698.81,3,1,1,145504.68,1
15600629,Jackson,666.0,Spain,Female,65,9.0,50047.79,1,1,1,39612.7,0
15600630,Torres,691.0,Germany,Female,43,9.0,110226.77,1,0,1,187616.12,0
15600631,Taylor,689.0,France,Female,42,2.0,0.0,2,1,0,65770.87,0
15600632,Perez,651.0,France,Male,84,7.0,68051.82,2,1,0,179767.2,0
15600633,Jackson,502.0,France,Male,44,1.0,58173.98,1,1,0,77947.24,0
15600634,Martinez,590.0,Germany,Female,69,10.0,127545.29,1,1,1,6311.79,1
15600635,Wright,611.0,Spain,Female,61,3.0,109261.46,1,0,1,197433.38,0
15600636,Lopez,611.0,Spain,Male,46,1.0,195438.5,1,0,0,184546.87,0
15600637,Anderson,657.0,Germany,Male,46,8.0,0.0,2,0,0,74664.94,0
15600638,Flores,787.0,France,Male,51,10.0,40225.47,1,1,0,35581.65,0
15600639,Mitchell,728.0,Germany,Male,69,7.0,44823.07,1,1,1,109073.54,0
15600640,King,555.0,France,Female,49,9.0,80986.3,2,0,0,160513.54,0
15600641,Rivera,715.0,France,Female,63,9.0,0.0,2,1,1,69329.89,0
15600642,Nelson,711.0,Spain,Male,59,3.0,103197.85,1,1,0,98930.95,0
15600643,Harris,573.0,France,Female,59,6.0,67672.69,2,0,1,72304.88,0
15600644,Hill,731.0,Spain,Female,85,7.0,41889.62,2,0,1,93576.56,0
15600645,Taylor,635.0,Germany,Female,62,10.0,172989.01,2,0,1,172834.21,1
15600646,White,515.0,Germany,Female,59,5.0,169307.23,1,1,1,10169.61,1
15600647,Clark,694.0,France,Male,37,5.0,47416.67,2,1,0,6290.49,0
15600648,Carter,671.0,France,Female,74,8.0,0.0,1,0,1,134688.96,0
15600649,Nelson,628.0,France,Male,65,10.0,0.0,3,1,1,140880.34,0
15600650,Harris,646.0,France,Male,59,0.0,121526.28,2,1,1,63173.05,0
15600651,Allen,581.0,France,Female,51,9.0,176853.42,1,1,1,103190.23,0
15600652,Hernandez,709.0,France,Male,38,4.0,169627.48,1,1,1,65961.44,0
15600653,Green,646.0,Germany,Female,62,5.0,112180.07,2,1,1,7203.0,1
15600654,Ramirez,666.0,Germany,Male,55,4.0,80041.84,1,0,0,185446.76,0
15600655,Clark,684.0,Germany,Male,83,0.0,0.0,2,0,0,45142.2,0
15600656,Hill,539.0,France,Female,63,6.0,0.0,1,0,0,122422.63,0
15600657,Young,564.0,Spain,Male,56,10.0,260000.0,1,1,1,41054.31,0
15600658,Brown,438.0,France,Male,90,7.0,91157.49,1,1,1,5204.63,0
